227.52,7.3328,0.415644485,17.642,,,,,
228.24,7.3602,0.417197597,17.642,,,,,
228.96,7.373,0.417923138,17.642,,,,,
229.68,7.3698,0.417741753,17.642,,,,,
230.4,7.3496,0.416596758,17.642,,,,,
231.12,7.3109,0.414403129,17.642,,,,,
231.84,7.2524,0.411087178,17.642,,,,,
232.56,7.1728,0.406575218,17.642,,,,,
233.28,7.0705,0.400776556,17.642,,,,,
234,6.9442,0.393617504,17.642,,,,,
234.72,6.7923,0.385007369,17.642,,,,,
235.44,6.6134,0.374866795,17.642,,,,,
236.16,6.4059,0.36310509,17.642,,,,,
236.88,6.1686,0.349654234,17.642,,,,,
237.6,5.9001,0.334434871,17.642,,,,,
238.32,5.5993,0.31738465,17.642,,,,,
239.04,5.265,0.298435552,17.642,,,,,
239.76,4.8964,0.277542229,17.642,,,,,
240.48,4.493,0.254676341,17.642,,,,,
241.2,4.0545,0.229820882,17.642,,,,,
241.92,3.5812,0.202992858,17.642,,,,,
242.64,3.0738,0.174231946,17.642,,,,,
243.36,2.5344,0.143657182,17.642,,,,,
244.08,1.9676,0.111529305,17.642,,,,,
244.8,1.3858,0.078551185,17.642,,,,,
245.52,0.83722,0.047456071,17.642,,,,,
246.24,0.58589,0.033209954,17.642,,,,,
246.96,0.98738,0.055967577,17.642,,,,,
247.68,1.6482,0.093424782,17.642,,,,,
248.4,2.383,0.135075388,17.642,,,,,
249.12,3.1554,0.178857272,17.642,,,,,
249.84,3.9534,0.224090239,17.642,,,,,
250.56,4.7701,0.270383177,17.642,,,,,
251.28,5.6001,0.317429997,17.642,,,,,
252,6.4388,0.364969958,17.642,,,,,
252.72,7.2814,0.412730983,17.642,,,,,
253.44,8.1233,0.46045233,17.642,,,,,
254.16,8.9597,0.50786192,17.642,,,,,
254.88,9.7858,0.554687677,17.642,,,,,
255.6,10.597,0.600668858,17.642,,,,,
256.32,11.387,0.645448362,17.642,,,,,
257.04,12.153,0.688867475,17.642,,,,,
257.76,12.888,0.730529418,17.642,,,,,
258.48,13.589,0.770264142,17.642,,,,,
259.2,14.249,0.807674867,17.642,,,,,
259.92,14.863,0.842478177,17.642,,,,,
260.64,15.428,0.874504024,17.642,,,,,
261.36,15.939,0.903468994,17.642,,,,,
262.08,16.39,0.929032989,17.642,,,,,
262.8,16.778,0.951025961,17.642,,,,,
263.52,17.099,0.969221177,17.642,,,,,
264.24,17.349,0.983391906,17.642,,,,,
264.96,17.524,0.993311416,17.642,,,,,
265.68,17.623,0.998923025,17.642,,,,,
266.4,17.642,1,17.642,,,,,
267.12,17.58,0.996485659,17.642,,,,,
267.84,17.437,0.988380002,17.642,,,,,
268.56,17.21,0.97551298,17.642,,,,,
269.28,16.901,0.957997959,17.642,,,,,
270,16.511,0.935891622,17.642,,,,,
270.72,16.041,0.909250652,17.642,,,,,
271.44,15.494,0.878245097,17.642,,,,,
272.16,14.872,0.842988323,17.642,,,,,
272.88,14.181,0.803820429,17.642,,,,,
273.6,13.425,0.760968144,17.642,,,,,
274.32,12.609,0.714714885,17.642,,,,,
275.04,11.739,0.665400748,17.642,,,,,
275.76,10.823,0.613479197,17.642,,,,,
276.48,9.8679,0.559341345,17.642,,,,,
